,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
423853,2195928,428198,Consumer loans,8743.77,68175.0,74925.0,0.0,68175.0,MONDAY,16,Y,1,0.0,,,XAP,Refused,-2910,Cash through the bank,SCO,Other_B,Repeater,XNA,POS,XNA,Country-wide,71,Connectivity,12.0,low_normal,POS mobile with interest,,,,,,
1446272,1066775,197014,Cash loans,,0.0,0.0,,,TUESDAY,7,Y,1,,,,XNA,Canceled,-405,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1546647,2793686,313332,Consumer loans,2681.82,20646.0,22689.0,0.0,20646.0,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-2239,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,765,Consumer electronics,12.0,high,POS household with interest,365243.0,-2208.0,-1878.0,-1878.0,-1874.0,0.0
741039,1646519,340503,Consumer loans,2674.395,20700.0,20169.0,2070.0,20700.0,SUNDAY,15,Y,1,0.10137228210882596,,,XAP,Approved,-2475,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,40,Connectivity,10.0,high,POS mobile with interest,365243.0,-2441.0,-2171.0,-2261.0,-2258.0,1.0
825578,1394044,398401,Revolving loans,15750.0,0.0,225000.0,,,TUESDAY,4,Y,1,,,,XAP,Approved,-1965,XNA,XAP,,Repeater,XNA,Cards,x-sell,Stone,130,Consumer electronics,0.0,XNA,Card X-Sell,-1898.0,-1863.0,365243.0,-1041.0,365243.0,0.0
1246504,2471071,255696,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-165,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1178586,2358781,398779,Revolving loans,45000.0,900000.0,900000.0,,900000.0,TUESDAY,9,Y,1,,,,XAP,Refused,-451,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,,,,,,
915624,1532135,361019,Consumer loans,9317.97,96129.0,95647.5,9616.5,96129.0,SUNDAY,11,Y,1,0.0994950099490113,,,XAP,Approved,-219,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,3500,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-189.0,141.0,365243.0,365243.0,1.0
23429,1359543,167910,Consumer loans,11157.435,99900.0,110448.0,0.0,99900.0,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-612,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,296,Consumer electronics,12.0,middle,POS household with interest,365243.0,-462.0,-132.0,-162.0,-155.0,0.0
1291833,1777927,287864,Cash loans,41692.5,1125000.0,1125000.0,,1125000.0,THURSDAY,11,Y,1,,,,XNA,Approved,-845,Cash through the bank,XAP,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,low_action,Cash Street: low,365243.0,-814.0,236.0,365243.0,365243.0,0.0
1093205,1483791,347911,Cash loans,,0.0,0.0,,,WEDNESDAY,17,Y,1,,,,XNA,Refused,-427,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1211911,1131736,288419,Consumer loans,2842.02,25839.0,23251.5,2587.5,25839.0,MONDAY,11,Y,1,0.10906082771286536,,,XAP,Approved,-512,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,10.0,middle,POS mobile with interest,365243.0,-472.0,-202.0,-352.0,-340.0,0.0
1307881,2000280,161870,Consumer loans,10928.115,76455.0,54450.0,22005.0,76455.0,MONDAY,16,Y,1,0.3134581839584781,,,XAP,Approved,-2817,XNA,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Regional / Local,1328,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-2786.0,-2636.0,-2636.0,-2608.0,0.0
1155366,2219845,168722,Consumer loans,4906.26,32643.0,35514.0,0.0,32643.0,MONDAY,9,Y,1,0.0,,,XAP,Approved,-761,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,45,Connectivity,10.0,high,POS mobile with interest,365243.0,-730.0,-460.0,-460.0,-454.0,0.0
1436183,1180769,342532,Cash loans,4921.2,45000.0,45000.0,0.0,45000.0,SATURDAY,17,Y,1,0.0,,,XNA,Approved,-2438,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2408.0,-2078.0,-2078.0,-2073.0,0.0
1146908,1203388,449666,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Canceled,-293,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
917715,2752784,153043,Cash loans,21463.065,202500.0,257112.0,,202500.0,SATURDAY,12,Y,1,,,,XNA,Approved,-1135,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,high,Cash X-Sell: high,365243.0,-1105.0,-595.0,-895.0,-881.0,1.0
241939,2609382,410272,Consumer loans,21147.255,189661.5,189661.5,0.0,189661.5,THURSDAY,15,Y,1,0.0,,,XAP,Approved,-1750,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,52,Furniture,12.0,high,POS industry with interest,365243.0,-1719.0,-1389.0,-1389.0,-1383.0,0.0
914477,2700192,137706,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-118,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
508565,2456603,306996,Consumer loans,6763.05,162355.5,145129.5,17226.0,162355.5,WEDNESDAY,12,Y,1,0.11555309182627012,,,XAP,Refused,-2647,Cash through the bank,SCO,Family,Repeater,XNA,POS,XNA,Country-wide,1678,Consumer electronics,24.0,low_action,POS household without interest,,,,,,
191194,2762759,289353,Cash loans,17058.465,315000.0,357619.5,,315000.0,TUESDAY,9,Y,1,,,,XNA,Approved,-471,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,low_normal,Cash X-Sell: low,365243.0,-441.0,429.0,365243.0,365243.0,1.0
1468336,1554794,356445,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-276,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1109946,2694602,261475,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-464,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1221171,1739562,193514,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,12,Y,1,,,,XAP,Approved,-404,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,0,XNA,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
298879,1474795,356311,Consumer loans,15723.495,70699.5,75834.0,0.0,70699.5,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-6,Cash through the bank,XAP,"Spouse, partner",Refreshed,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,365243.0,174.0,365243.0,365243.0,1.0
118295,2342083,146824,Consumer loans,16212.465,166212.0,149589.0,16623.0,166212.0,SUNDAY,15,Y,1,0.1089208852659145,,,XAP,Approved,-907,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Regional / Local,489,Clothing,10.0,low_action,POS industry without interest,365243.0,-872.0,-602.0,-692.0,-683.0,0.0
1238943,1767278,187587,Cash loans,23888.925,472500.0,528633.0,,472500.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-493,XNA,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-463.0,587.0,-403.0,-398.0,1.0
1150981,1155919,200055,Consumer loans,7069.86,93091.5,107838.0,0.0,93091.5,MONDAY,12,Y,1,0.0,,,XAP,Approved,-418,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,2775,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-384.0,126.0,365243.0,365243.0,0.0
892734,1931236,250325,Cash loans,15876.225,450000.0,553950.0,,450000.0,MONDAY,11,Y,1,,,,Repairs,Approved,-595,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
896148,2252745,315441,Consumer loans,6745.77,60381.0,60381.0,0.0,60381.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-20,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Country-wide,500,Furniture,10.0,low_normal,POS industry with interest,365243.0,365243.0,283.0,365243.0,365243.0,0.0
1643979,1431357,177860,Consumer loans,7548.525,36711.0,36711.0,0.0,36711.0,MONDAY,14,Y,1,0.0,,,XAP,Approved,-119,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,16,Connectivity,6.0,high,POS mobile with interest,365243.0,-75.0,75.0,-15.0,-8.0,0.0
438184,1748963,250490,Revolving loans,11250.0,225000.0,225000.0,,225000.0,TUESDAY,17,Y,1,,,,XAP,Approved,-623,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,-623.0,-574.0,365243.0,365243.0,365243.0,0.0
1548622,2058563,348997,Cash loans,16423.65,225000.0,254700.0,,225000.0,THURSDAY,9,Y,1,,,,XNA,Approved,-1471,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-1441.0,-751.0,-841.0,-830.0,1.0
431810,2478030,170047,Consumer loans,13761.45,150421.5,146992.5,15043.5,150421.5,WEDNESDAY,13,Y,1,0.10111172264749248,,,XAP,Approved,-362,Cash through the bank,XAP,,Repeater,Jewelry,POS,XNA,Stone,80,Industry,12.0,low_normal,POS other with interest,365243.0,-331.0,-1.0,365243.0,365243.0,0.0
1648599,2702993,171067,Consumer loans,4594.815,50161.5,50161.5,0.0,50161.5,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-1413,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Country-wide,1097,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1365.0,-1035.0,-1035.0,-1027.0,0.0
394709,2011307,153644,Consumer loans,7587.495,43155.0,36045.0,8631.0,43155.0,TUESDAY,20,Y,1,0.21040253461284888,,,XAP,Approved,-993,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,30,Connectivity,5.0,low_normal,POS mobile without interest,365243.0,-946.0,-826.0,-856.0,-848.0,0.0
1182482,1990568,272391,Cash loans,36402.975,913500.0,1116076.5,,913500.0,THURSDAY,6,Y,1,,,,Repairs,Refused,-133,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
455660,2771699,157095,Cash loans,15279.84,247500.0,273636.0,,247500.0,MONDAY,8,Y,1,,,,XNA,Refused,-155,Cash through the bank,HC,Other_B,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
1534350,1948913,369699,Cash loans,27891.54,315000.0,386577.0,,315000.0,WEDNESDAY,17,Y,1,,,,XNA,Approved,-670,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-640.0,-130.0,-130.0,-127.0,1.0
116115,2713589,243896,Consumer loans,5709.24,30046.5,21028.5,9018.0,30046.5,THURSDAY,6,Y,1,0.3268740724604137,,,XAP,Approved,-1038,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Stone,6,Clothing,4.0,middle,POS other with interest,365243.0,-1006.0,-916.0,-916.0,-909.0,0.0
670123,2399295,322472,Consumer loans,7377.615,82188.0,72693.0,16438.5,82188.0,TUESDAY,10,Y,1,0.200860760888024,,,XAP,Approved,-488,Cash through the bank,XAP,"Spouse, partner",Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,18,Connectivity,12.0,middle,POS mobile with interest,365243.0,-457.0,-127.0,-367.0,-364.0,0.0
1294613,1192218,111555,Consumer loans,32537.52,372240.0,372240.0,0.0,372240.0,TUESDAY,16,Y,1,0.0,,,XAP,Approved,-387,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,50,Clothing,13.0,low_normal,POS industry without interest,365243.0,-357.0,3.0,365243.0,365243.0,0.0
490283,2457118,261683,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-302,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
107960,2174583,374742,Cash loans,9455.4,90000.0,90000.0,,90000.0,FRIDAY,15,Y,1,,,,XNA,Approved,-1496,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,middle,Cash X-Sell: middle,365243.0,-1466.0,-1136.0,-1136.0,-1123.0,0.0
579069,2301531,410725,Cash loans,9832.14,270000.0,343062.0,,270000.0,WEDNESDAY,15,Y,1,,,,Repairs,Refused,-443,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
1553404,2525340,268358,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,12,Y,1,,,,XAP,Approved,-423,XNA,XAP,"Spouse, partner",Refreshed,XNA,Cards,walk-in,Country-wide,1000,Consumer electronics,0.0,XNA,Card Street,-422.0,-378.0,365243.0,-258.0,-79.0,0.0
347436,2640984,344346,Revolving loans,6750.0,0.0,135000.0,,,WEDNESDAY,17,Y,1,,,,XAP,Approved,-959,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,-957.0,-912.0,365243.0,365243.0,365243.0,0.0
1021114,1119738,294723,Cash loans,,0.0,0.0,,,FRIDAY,18,Y,1,,,,XNA,Canceled,-267,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,0,XNA,,XNA,Cash,,,,,,
998526,1531224,261921,Cash loans,12091.14,90000.0,101880.0,,90000.0,WEDNESDAY,13,Y,1,,,,Repairs,Approved,-412,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-382.0,-52.0,-52.0,-44.0,1.0
26409,2050518,142255,Consumer loans,6747.255,65290.5,73048.5,0.0,65290.5,TUESDAY,17,Y,1,0.0,,,XAP,Approved,-261,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,50,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-231.0,99.0,365243.0,365243.0,1.0
171402,1547648,348535,Cash loans,14222.43,225000.0,254700.0,,225000.0,SUNDAY,15,Y,1,,,,XNA,Approved,-195,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-165.0,525.0,-105.0,-97.0,1.0
785515,2393552,325416,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-92,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
633978,1558782,325865,Cash loans,,0.0,0.0,,,SUNDAY,10,Y,1,,,,XNA,Canceled,-281,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
300184,2156378,260563,Cash loans,,0.0,0.0,,,SATURDAY,8,Y,1,,,,XNA,Canceled,-6,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
646627,1666430,335411,Revolving loans,33750.0,675000.0,675000.0,,675000.0,SUNDAY,15,Y,1,,,,XAP,Approved,-369,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-369.0,-320.0,365243.0,365243.0,365243.0,0.0
1476909,1979814,116263,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-185,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1285255,2077131,150075,Cash loans,12419.235,112500.0,119925.0,,112500.0,SATURDAY,12,Y,1,,,,XNA,Approved,-721,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-691.0,-361.0,-361.0,-356.0,1.0
448005,1249812,147437,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-234,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
325935,2330053,401195,Consumer loans,,40410.0,40410.0,0.0,40410.0,SATURDAY,15,Y,1,0.0,,,XAP,Refused,-1477,Cash through the bank,HC,,New,Mobile,XNA,XNA,Country-wide,19,Connectivity,,XNA,POS mobile with interest,,,,,,
962777,2142487,317381,Revolving loans,10125.0,202500.0,202500.0,,202500.0,MONDAY,14,Y,1,,,,XAP,Refused,-738,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
584304,1161640,323327,Cash loans,19924.11,157500.0,167895.0,,157500.0,MONDAY,9,Y,1,,,,XNA,Approved,-939,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-909.0,-579.0,-909.0,-905.0,1.0
1320423,2433468,339254,Revolving loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XAP,Canceled,-243,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1434432,1901079,118100,Revolving loans,,0.0,0.0,,,MONDAY,7,Y,1,,,,XAP,Refused,-333,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
117456,1734074,228702,Cash loans,38969.955,972000.0,1084909.5,,972000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-323,XNA,XAP,Family,Refreshed,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-293.0,1117.0,365243.0,365243.0,1.0
353204,2777276,432214,Consumer loans,4033.26,19350.0,20308.5,0.0,19350.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-2347,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Stone,72,Consumer electronics,6.0,high,POS household with interest,365243.0,-2316.0,-2166.0,-2226.0,-2223.0,1.0
1047693,2352551,165369,Cash loans,,0.0,0.0,,,WEDNESDAY,7,Y,1,,,,XNA,Canceled,-363,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
870485,2176373,444421,Cash loans,,0.0,0.0,,,FRIDAY,18,Y,1,,,,XNA,Canceled,-123,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
897492,1315798,448826,Consumer loans,30793.545,223965.0,223965.0,0.0,223965.0,MONDAY,14,Y,1,0.0,,,XAP,Approved,-78,XNA,XAP,Family,Refreshed,Tourism,POS,XNA,Stone,20,XNA,8.0,low_normal,POS industry with interest,365243.0,-48.0,162.0,365243.0,365243.0,0.0
534659,1093823,392950,Cash loans,37633.05,360000.0,376632.0,,360000.0,TUESDAY,11,Y,1,,,,XNA,Approved,-536,XNA,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-506.0,-176.0,-176.0,-167.0,1.0
1344750,2057582,200292,Consumer loans,7732.935,52992.0,57366.0,0.0,52992.0,WEDNESDAY,16,Y,1,0.0,,,XAP,Approved,-2315,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,946,Consumer electronics,10.0,high,POS household with interest,365243.0,-2284.0,-2014.0,-2014.0,-2010.0,1.0
1026483,1428630,302708,Cash loans,,0.0,0.0,,,TUESDAY,6,Y,1,,,,XNA,Canceled,-21,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1642362,2712634,122567,Consumer loans,11693.61,67225.5,56875.5,10350.0,67225.5,SUNDAY,15,Y,1,0.1676758210662755,,,XAP,Approved,-1959,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,52,Connectivity,6.0,high,POS mobile with interest,365243.0,-1923.0,-1773.0,-1773.0,-1770.0,0.0
668210,2439285,416914,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,15,Y,1,,,,XAP,Approved,-362,XNA,XAP,Family,Repeater,XNA,Cards,walk-in,Country-wide,2821,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
253269,1101751,111985,Consumer loans,11958.435,114390.0,114390.0,0.0,114390.0,SUNDAY,16,Y,1,0.0,,,XAP,Approved,-394,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,150,Consumer electronics,12.0,middle,POS household with interest,365243.0,-363.0,-33.0,-33.0,-30.0,0.0
575360,1114423,320361,Cash loans,22491.18,396000.0,479637.0,,396000.0,THURSDAY,11,Y,1,,,,XNA,Refused,-215,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
996995,1570323,324534,Consumer loans,3557.25,28957.5,29668.5,3150.0,28957.5,WEDNESDAY,10,Y,1,0.1045336125550029,,,XAP,Approved,-1715,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,high,POS mobile with interest,365243.0,-1678.0,-1348.0,-1348.0,-1339.0,0.0
1289685,1849915,195855,Consumer loans,21940.65,310950.0,310950.0,0.0,310950.0,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-656,Cash through the bank,XAP,Unaccompanied,New,Medical Supplies,POS,XNA,Stone,150,Industry,18.0,middle,POS industry with interest,365243.0,-618.0,-108.0,-228.0,-220.0,0.0
1630790,1150192,255038,Consumer loans,7220.97,76050.0,76050.0,0.0,76050.0,THURSDAY,17,Y,1,0.0,,,XAP,Approved,-215,Cash through the bank,XAP,,New,Furniture,POS,XNA,Regional / Local,100,Furniture,12.0,low_normal,POS industry with interest,365243.0,-179.0,151.0,365243.0,365243.0,0.0
1168448,2083650,373663,Consumer loans,8109.765,53955.0,58702.5,0.0,53955.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-487,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,41,Connectivity,10.0,high,POS mobile with interest,365243.0,-437.0,-167.0,-167.0,-164.0,0.0
564590,1544287,441263,Cash loans,21236.535,315000.0,360972.0,,315000.0,SATURDAY,11,Y,1,,,,XNA,Approved,-868,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-838.0,-148.0,-538.0,-531.0,1.0
1138723,1499260,194884,Revolving loans,19125.0,0.0,382500.0,,,WEDNESDAY,9,Y,1,,,,XAP,Approved,-1244,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1491460,1254156,376303,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-61,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
643656,1321535,335995,Cash loans,37339.155,675000.0,767664.0,,675000.0,MONDAY,11,Y,1,,,,Building a house or an annex,Refused,-498,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
849180,2725664,316030,Consumer loans,5347.35,47992.5,53059.5,0.0,47992.5,TUESDAY,7,Y,1,0.0,,,XAP,Approved,-269,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,58,Clothing,12.0,middle,POS industry with interest,365243.0,-239.0,91.0,365243.0,365243.0,1.0
1019101,1006276,169849,Consumer loans,7498.26,68071.5,66316.5,6808.5,68071.5,TUESDAY,17,Y,1,0.1014027412587412,,,XAP,Approved,-1660,XNA,XAP,Other_B,Repeater,Audio/Video,POS,XNA,Country-wide,1690,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1629.0,-1359.0,-1359.0,-1354.0,0.0
343642,1388427,310744,Consumer loans,12082.635,215820.0,61209.0,157500.0,215820.0,SATURDAY,16,Y,1,0.7842924533595698,,,XAP,Approved,-2207,XNA,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Country-wide,2378,Consumer electronics,6.0,high,POS household with interest,365243.0,-2176.0,-2026.0,-2026.0,-2024.0,0.0
949020,1325936,263233,Cash loans,22425.975,225000.0,239850.0,,225000.0,TUESDAY,12,Y,1,,,,XNA,Refused,-232,Cash through the bank,HC,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
247539,2494871,294824,Consumer loans,5960.88,131616.0,131616.0,0.0,131616.0,SUNDAY,18,Y,1,0.0,,,XAP,Approved,-483,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,2194,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-450.0,240.0,365243.0,365243.0,0.0
646865,1902385,331750,Cash loans,,0.0,0.0,,,THURSDAY,7,Y,1,,,,XNA,Canceled,-89,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
265502,2053336,309247,Consumer loans,6823.305,76455.0,88564.5,0.0,76455.0,THURSDAY,17,Y,1,0.0,,,XAP,Approved,-642,Cash through the bank,XAP,,New,Computers,POS,XNA,Regional / Local,860,Consumer electronics,18.0,middle,POS household with interest,365243.0,-611.0,-101.0,-251.0,-240.0,0.0
