,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2106933,1719762,119904,-57,0.0,67500,0.0,0.0,0.0,0.0,0.0,216.99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
756332,2085915,420219,-9,148243.5,292500,137250.0,137250.0,0.0,0.0,0.0,,0.0,137250.0,137250.0,137250.0,7.0,7,0.0,0.0,0.0,Active,0,0
3762391,2221477,447470,-19,0.0,720000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2214656,2154296,300041,-48,46507.5,45000,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,42943.365,46507.5,46507.5,0.0,0,0.0,0.0,21.0,Active,1,1
172390,2028007,248435,-10,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3697779,1891413,335308,-21,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2969940,2486112,120271,-25,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1203769,1589068,190856,-85,102108.195,180000,0.0,0.0,0.0,0.0,9000.0,9045.0,9045.0,97886.34,102108.195,102108.195,0.0,0,0.0,0.0,19.0,Active,0,0
1186070,1820763,349207,-2,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3758958,2592887,373806,-71,38383.695,67500,0.0,0.0,0.0,0.0,3375.0,5850.0,5850.0,36470.295,38383.695,38383.695,0.0,0,0.0,0.0,3.0,Active,0,0
301873,2162203,390126,-88,78207.165,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,75619.89,78207.165,78207.165,0.0,0,0.0,0.0,6.0,Active,0,0
557119,2102708,185181,-18,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3757170,1364178,270436,-51,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
3183984,2132345,143224,-33,0.0,0,0.0,0.0,0.0,0.0,0.0,6674.625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
3677380,1201986,228227,-12,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
148628,2794456,384324,-16,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1160480,1766145,256754,-28,61302.96,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,59202.0,61302.96,61302.96,0.0,0,0.0,0.0,75.0,Active,0,0
2733410,1308301,161702,-68,28773.45,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,26722.845,28773.45,28773.45,0.0,0,0.0,0.0,9.0,Active,0,0
1458083,1891275,340401,-66,70378.245,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,67484.88,70378.245,70378.245,0.0,0,0.0,0.0,6.0,Active,0,0
2719790,1798097,285022,-28,54768.735,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,52756.11,54768.735,54768.735,0.0,0,0.0,0.0,66.0,Active,0,0
3210787,1802530,333782,-10,157966.56,180000,0.0,0.0,0.0,0.0,9124.47,11025.0,2629.35,156888.36,157966.56,157966.56,0.0,0,0.0,0.0,11.0,Active,0,0
3614380,1081211,238719,-53,38823.345,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,1125.0,38215.485,39427.425,39427.425,0.0,0,0.0,0.0,10.0,Active,0,0
1334822,2449945,424180,-19,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
100757,2471532,120050,-16,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3745702,1839384,304105,-11,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
807898,1936745,315864,-5,0.0,9000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2579582,1038814,304973,-68,78581.43,90000,0.0,0.0,0.0,0.0,5400.0,5400.0,5400.0,75398.31,78581.43,78581.43,0.0,0,0.0,0.0,33.0,Active,0,0
1801562,2000594,170299,-72,235.08,157500,0.0,0.0,0.0,0.0,2560.05,119.97,0.0,0.0,2440.08,4645.08,0.0,0,0.0,0.0,19.0,Active,1,1
718891,2045721,209362,-42,254920.14,270000,0.0,0.0,0.0,0.0,16200.0,16200.0,16200.0,244580.31,254920.14,254920.14,0.0,0,0.0,0.0,67.0,Active,0,0
3035740,2053704,116101,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
1861126,2704946,185594,-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Completed,0,0
1885430,2058309,198363,-61,131801.58,135000,13500.0,13500.0,0.0,0.0,6750.0,6750.0,6750.0,125553.465,131801.58,131801.58,2.0,2,0.0,0.0,11.0,Active,0,0
2457068,1088419,365849,-39,92014.965,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,90536.94,92014.965,92014.965,0.0,0,0.0,0.0,31.0,Active,0,0
